label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,error,timing_error
reference,,,,16384,4096,32000,bfloat16,cuda,mean,False,52.77695846557617,4607837184,0.0023627351259632914,0.0016671470475952447,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,16384,4096,32000,bfloat16,cuda,mean,False,492.2153015136719,2422833664,0.0016610565691882056,0.0031484867907311093,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,16384,4096,32000,bfloat16,cuda,mean,False,509.32122802734375,2274976256,0.0016610565691882056,0.003861787510302249,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,16384,4096,32000,bfloat16,cuda,mean,False,526.5203247070312,2201047552,0.0016610565691882056,0.004490413005621317,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,16384,4096,32000,bfloat16,cuda,mean,False,283.040771484375,1894351360,0.002876633526924405,0.0031484867907311093,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,16384,4096,32000,bfloat16,cuda,mean,False,289.1796569824219,1613324800,0.002876633526924405,0.003861787510302249,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,16384,4096,32000,bfloat16,cuda,mean,False,305.6988220214844,1474646528,0.002876633526924405,0.004490413005621317,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,16384,4096,32000,bfloat16,cuda,mean,False,67.7939224243164,1370063360,0.002876633526924405,0.0032795497653395505,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,16384,4096,32000,bfloat16,cuda,mean,False,70.4163818359375,1206256640,0.002876633526924405,0.003958968607473006,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,16384,4096,32000,bfloat16,cuda,mean,False,76.37913513183594,1206256640,0.002876633526924405,0.004558782978708406,,
auto_fp32,auto,aspect_ratio:2,float32,16384,4096,32000,bfloat16,cuda,mean,False,70.38873291015625,1206256640,0.002876633526924405,0.003958975589193667,,
