label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,error,timing_error
reference,,,,32768,2048,32000,bfloat16,cuda,mean,False,58.33216094970703,8672248832,0.0023545924874717405,0.002349087513978244,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,32768,2048,32000,bfloat16,cuda,mean,False,514.2538452148438,1622065664,0.0016564495935132773,0.0048333639501090975,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,32768,2048,32000,bfloat16,cuda,mean,False,525.7533569335938,1483645440,0.0016564495935132773,0.0065948416389273335,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,32768,2048,32000,bfloat16,cuda,mean,False,563.599365234375,1412862464,0.0016564495935132773,0.008243586618500968,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,32768,2048,32000,bfloat16,cuda,mean,False,295.7752380371094,1355727360,0.0028772673013804447,0.0048333639501090975,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,32768,2048,32000,bfloat16,cuda,mean,False,307.3382263183594,1084137984,0.0028772673013804447,0.0065948416388729725,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,32768,2048,32000,bfloat16,cuda,mean,False,326.09893798828125,948605440,0.0028772673013804447,0.008243586618500968,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,32768,2048,32000,bfloat16,cuda,mean,False,80.81613159179688,1093583360,0.0028772673013804447,0.00507280577191085,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,32768,2048,32000,bfloat16,cuda,mean,False,84.8752670288086,821993984,0.0028772673013804447,0.0067933375128547725,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,32768,2048,32000,bfloat16,cuda,mean,False,92.85017395019531,816317440,0.0028772673013804447,0.008392783886496554,,
auto_fp32,auto,aspect_ratio:2,float32,32768,2048,32000,bfloat16,cuda,mean,False,84.71654510498047,821993984,0.0028772673013804447,0.00679329698915434,,
liger,,,,32768,2048,32000,bfloat16,cuda,mean,False,68.4986572265625,1076527104,0.0023487405428282747,0.005208272570095766,,
