label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,error,timing_error
reference,,,,8192,4096,32000,float16,cuda,mean,False,26.09766387939453,2443510784,0.01981775859488312,0.01007322862455735,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,8192,4096,32000,float16,cuda,mean,False,256.1351623535156,2006369280,0.00902215342570055,0.0008713187775448103,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,mean,False,263.8172302246094,1932440576,0.009022153426498076,0.0012255864386136034,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,mean,False,291.6014099121094,1895476224,0.00902215342570055,0.0017248535088127863,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,8192,4096,32000,float16,cuda,mean,False,38.46246337890625,1290715648,0.020195578749655878,0.010101520068608427,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,mean,False,45.7154541015625,1245360640,0.020245801171849882,0.010133748528405675,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,mean,False,64.90009307861328,1222683136,0.020195551204971015,0.010174707614657323,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,8192,4096,32000,float16,cuda,mean,False,32.345088958740234,1004864512,0.020195578749655878,0.010103196669853222,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,mean,False,33.81043243408203,1004864512,0.020245801171849882,0.010135316221336182,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,8192,4096,32000,float16,cuda,mean,False,41.96249771118164,1004864512,0.020195551204971015,0.010175972446079986,,
auto_fp32,auto,aspect_ratio:2,float32,8192,4096,32000,float16,cuda,mean,False,34.03571319580078,1004864512,0.020245801171849882,0.010135316111846525,,
liger,,,,8192,4096,32000,float16,cuda,mean,False,38.89014434814453,1527619584,0.01909514899231078,0.010102283991176098,,
