label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,error,timing_error
reference,,,,65536,2048,32000,bfloat16,cuda,mean,False,117.21625518798828,17195336704,0.0023529161484252474,0.0023511414933834567,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,65536,2048,32000,bfloat16,cuda,mean,False,995.0965576171875,2438562304,0.0016563746162554624,0.005158695174699992,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,65536,2048,32000,bfloat16,cuda,mean,False,1027.524658203125,2159624704,0.0016563746162554624,0.007768850507853243,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,65536,2048,32000,bfloat16,cuda,mean,False,1050.9588623046875,2019107328,0.0016563746162554624,0.010946141875058303,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,65536,2048,32000,bfloat16,cuda,mean,False,582.3119506835938,2163835392,0.0028770343873160418,0.005158695174699992,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,65536,2048,32000,bfloat16,cuda,mean,False,591.3036499023438,1624850944,0.0028770343873160418,0.007768850507853243,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,65536,2048,32000,bfloat16,cuda,mean,False,614.4757690429688,1353261568,0.0028770343873160418,0.01094614182907969,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,65536,2048,32000,bfloat16,cuda,mean,False,159.85562133789062,1901691392,0.0028770343873160418,0.005624416308951857,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,65536,2048,32000,bfloat16,cuda,mean,False,161.25439453125,1362706944,0.0028770343873160418,0.008212778325647568,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,65536,2048,32000,bfloat16,cuda,mean,False,169.7986602783203,1219232768,0.0028770343873160418,0.011313962388487721,,
auto_fp32,auto,aspect_ratio:2,float32,65536,2048,32000,bfloat16,cuda,mean,False,161.33938598632812,1362706944,0.0028770343873160418,0.008212818546119823,,
liger,,,,65536,2048,32000,bfloat16,cuda,mean,False,123.78102111816406,1475411968,0.0023470813929921492,0.005538042368355845,,
