label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,error,timing_error
reference,,,,4096,4096,16384,bfloat16,cuda,mean,False,6.393856048583984,721716224,0.0016755293147630102,0.0016708415541279965,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,66.42483520507812,1040544256,0.0016607065679154784,0.0024571134526220123,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,69.43334197998047,998597120,0.0016607065679154784,0.002978508748050477,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,76.40064239501953,977623552,0.0016607065679154784,0.0034885871648289344,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,37.789695739746094,772108800,0.003315667016303675,0.0024571134526220123,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,40.8350715637207,696607232,0.0028756080772182773,0.002978508748050477,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,45.55775833129883,658856448,0.0028756080772182773,0.0034885871648289344,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,4096,4096,16384,bfloat16,cuda,mean,False,10.802176475524902,520389632,0.003315667016303675,0.0025393873288216406,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,10.990592002868652,520389632,0.0028756080772182773,0.0030360015672085214,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,4096,4096,16384,bfloat16,cuda,mean,False,13.84447956085205,520389632,0.0028756080772182773,0.003529184619701541,,
auto_fp32,auto,aspect_ratio:2,float32,4096,4096,16384,bfloat16,cuda,mean,False,11.019264221191406,520389632,0.0028756080772182773,0.00303599831271906,,
liger,,,,4096,4096,16384,bfloat16,cuda,mean,False,11.184255599975586,788844544,0.002619757236672584,0.0027924171336432867,,
