label,acc_policy,chunking_method,acc_dtype,num_tokens,in_features,num_classes,dtype,device_type,reduction,allow_retain_graph,time_ms,memory_peak_bytes,grad_input_error,grad_linear_weight_error,error,timing_error
reference,,,,32768,4096,16384,bfloat16,cuda,mean,False,53.17427062988281,4714923008,0.0016760546219981253,0.0023555979397316303,,
accurate_aspect_ratio_fp32,accurate,aspect_ratio,float32,32768,4096,16384,bfloat16,cuda,mean,False,496.5458068847656,2567930368,0.0016613162326543363,0.002620293831409477,,
accurate_aspect_ratio:2_fp32,accurate,aspect_ratio:2,float32,32768,4096,16384,bfloat16,cuda,mean,False,496.96563720703125,2232353280,0.0016613162326543363,0.0034825029283018405,,
accurate_aspect_ratio:4_fp32,accurate,aspect_ratio:4,float32,32768,4096,16384,bfloat16,cuda,mean,False,504.39373779296875,2064564736,0.0016613162322515005,0.004676417017171422,,
balanced_aspect_ratio_fp32,balanced,aspect_ratio,float32,32768,4096,16384,bfloat16,cuda,mean,False,281.13714599609375,2299494912,0.0016614538311950657,0.002620293831409477,,
balanced_aspect_ratio:2_fp32,balanced,aspect_ratio:2,float32,32768,4096,16384,bfloat16,cuda,mean,False,281.7832946777344,1695482368,0.0016614538311950657,0.0034825029282957772,,
balanced_aspect_ratio:4_fp32,balanced,aspect_ratio:4,float32,32768,4096,16384,bfloat16,cuda,mean,False,287.68255615234375,1393476096,0.0023489869161483134,0.004676416847030975,,
compact_aspect_ratio_fp32,compact,aspect_ratio,float32,32768,4096,16384,bfloat16,cuda,mean,False,69.55213165283203,2031059456,0.0016614538311950657,0.0032112033695241545,,
compact_aspect_ratio:2_fp32,compact,aspect_ratio:2,float32,32768,4096,16384,bfloat16,cuda,mean,False,70.56690979003906,1427046912,0.0016614538311950657,0.003943908347818778,,
compact_aspect_ratio:4_fp32,compact,aspect_ratio:4,float32,32768,4096,16384,bfloat16,cuda,mean,False,73.14431762695312,1225262080,0.0023489869161483134,0.005035187735832072,,
auto_fp32,auto,aspect_ratio:2,float32,32768,4096,16384,bfloat16,cuda,mean,False,70.49215698242188,1427046912,0.0016614538311950657,0.003943962604551034,,
liger,,,,32768,4096,16384,bfloat16,cuda,mean,False,55.96745681762695,1493860352,0.0016644853660642204,0.0030692531016098847,,
